Subject Code,Course Number,Course Title,Description,Prerequisites,Lecture Hours,Repeat Status,Grade Mode,Schedule Type
GNMD,8300,Thesis Research (1 to 12 Credit Hours),,Prerequisites not found,Lecture Hours not found,Repeat Status not found,"Satisfactory/Unsatisfactory, Audit",Thesis
GNMD,9210,Investigation of a Problem in Genomic Medicine (1 to 12 Credit Hours),,Prerequisites not found,Lecture Hours not found,Repeat Status not found,"Satisfactory/Unsatisfactory, Audit",Supervised Lab/Clinic
GNMD,9300,Research in Genomic Medicine (1 to 12 Credit Hours),,Prerequisites not found,Lecture Hours not found,Repeat Status not found,"Satisfactory/Unsatisfactory, Audit",Dissertation
CBGM,5085,Genomics and Personalized Medicine,,Prerequisites not found,2,Repeat Status not found,"Satisfactory/Unsatisfactory, Normal",Lecture
GEOG,1111,World Geography,,Prerequisites not found,3,Repeat Status not found,"Normal, Audit","Lecture, Independent Study, Asynchronous Instruction"
GEOG,1112,Introduction to Weather and Climate,,(MATH1001 >= D or MATH1111 >= D or MATH1101 >= D or MATH1113 >= D) or MATH1113 >= D,3,Repeat Status not found,"Normal, Audit","Lecture, Lecture/Supervised Lab/Clinic, Lecture/Unsupervi Lab/Clinic, Seminar - Small Group, Supervised Lab/Clinic, Unsupervised Lab/Clinic, Independent Study, Directed Study (one-to-one), Asynchronous Instruction, Practice Teaching, Internship/Practicum, Thesis, Dissertation"
GEOL,1121,Introductory Geosciences I: Physical Geology,,Prerequisites not found,3,Repeat Status not found,"Normal, Audit","Lecture, Lecture/Supervised Lab/Clinic, Asynchronous Instruction"
GEOL,1122,Introductory Geosciences II: Historical Geology,,GEOL1121 >= D,3,Repeat Status not found,"Normal, Audit","Lecture, Lecture/Supervised Lab/Clinic, Lecture/Unsupervi Lab/Clinic, Seminar - Small Group, Supervised Lab/Clinic, Unsupervised Lab/Clinic, Independent Study, Directed Study (one-to-one), Practice Teaching"
GFA,1000,Introduction to On-Set Film Production,,Prerequisites not found,6,Repeat Status not found,"Normal, Audit",Lecture/Supervised Lab/Clinic
GFA,1040,Introduction to Film and Television Post-Production,,Prerequisites not found,6,Repeat Status not found,"Normal, Audit","Lecture/Supervised Lab/Clinic, Asynchronous Instruction"
GFA,1500,"Introduction to Digital Entertainment, eSports, and Game Development",,Prerequisites not found,6,Repeat Status not found,"Normal (A, B, C, D, F)",Lecture
GFA,2000,Film and Television Production Internship,,GFA1000 >= B and GFA2010 >= B or (GFA2020 >= B or GFA2030 >= B or GFA2040 >= B or GFA2050 >= B or GFA3010 >= B or GFA3020 >= B or GFA3040 >= B or GFA3140 >= B,6,Repeat Status not found,"Normal, Audit",Internship/Practicum
GFA,2010,Set Construction and Scenic Painting,,GFA1000 >= C,6,Repeat Status not found,"Normal, Audit",Lecture/Supervised Lab/Clinic
GFA,2020,Lighting and Electric,,GFA1000 >= C,6,Repeat Status not found,"Normal, Audit",Lecture/Supervised Lab/Clinic
GFA,2030,Grip and Rigging,,GFA1000 >= C,6,Repeat Status not found,"Normal, Audit",Lecture/Supervised Lab/Clinic
GFA,2040,Fundamentals of Editing with Avid Media Composer 100,,GFA1000 >= C,6,Repeat Status not found,"Normal, Audit",Lecture/Supervised Lab/Clinic
GFA,2050,Introduction to Special Makeup Effects,,GFA1000 >= C,6,Repeat Status not found,"Normal, Audit",Lecture/Supervised Lab/Clinic
GFA,2060,Production Accounting and Office Management,,GFA1000 >= C,6,Repeat Status not found,"Normal, Audit",Lecture/Supervised Lab/Clinic
GFA,2100,Production Crew Externship,,Prerequisites not found,6,Repeat Status not found,"Normal (A, B, C, D, F)",Lecture/Supervised Lab/Clinic
GFA,2140,Fundamentals of Sound Design,,Prerequisites not found,6,Repeat Status not found,"N- Normal (A, B, C, D, F)",Lecture/Supervised Lab/Clinic
GFA,3010,Production Design I,,GFA1000 >= C,6,Repeat Status not found,"Normal, Audit",Lecture/Supervised Lab/Clinic
GFA,3020,Motion Picture Set Lighting I,,GFA1000 >= C,6,Repeat Status not found,"Normal, Audit",Lecture/Supervised Lab/Clinic
GFA,3030,Motion Picture Gripping,,Prerequisites not found,3,Repeat Status not found,"Normal (A, B, C, D, F)",Lecture/Supervised Lab/Clinic
GFA,3040,Introduction to Editing with Avid Media Composer 100,,GFA1000 >= C,6,Repeat Status not found,"Normal, Audit",Lecture/Supervised Lab/Clinic
GFA,3140,Introduction to Sound Design with Avid ProTools 100,,GFA1000 >= C,6,Repeat Status not found,"Normal, Audit",Lecture/Supervised Lab/Clinic
GFA,3510,Digital Entertainment and eSports Event Design,,Prerequisites not found,6,Repeat Status not found,"Normal (A, B, C, D, F)",Lecture/Supervised Lab/Clinic
GFA,4000,Film and Television Production Apprenticeship,,GFA1000 >= B and (GFA2010 >= B or GFA2020 >= B or GFA2030 >= B or GFA2040 >= B or GFA2050 >= B or GFA2060 >= B or GFA3010 >= B or GFA3020 >= B or GFA3040 >= B,6,Repeat Status not found,"Normal, Audit",Lecture/Supervised Lab/Clinic
GFA,4010,Production Design II,,GFA1000 >= C and GFA2020 >= C or GFA3010 >= C,6,Repeat Status not found,"Normal, Audit",Lecture/Supervised Lab/Clinic
GFA,4020,Motion Picture Set Lighting II,,GFA1000 >= C and GFA2020 >= C or GFA3020 >= C,6,Repeat Status not found,"Normal, Audit",Lecture/Supervised Lab/Clinic
GFA,4040,Advanced Editing with Avid Media Composer 200,,GFA1000 >= C and (GFA2040 >= C or GFA3040 >= C),6,Repeat Status not found,"Normal, Audit",Lecture/Supervised Lab/Clinic
GFA,4100,Production Crew Practicum,,Prerequisites not found,Lecture Hours not found,Repeat Status not found,"Normal (A, B, C, D, F)",Supervised Lab/Clinic
GFA,4140,Advanced Sound Design with Avid Pro Tools 200,,(,6,Repeat Status not found,"Normal (A, B, C, D, F)",Lecture/Supervised Lab/Clinic
GERD,5601,Introduction to Geriatric Dentistry,,Prerequisites not found,2,Repeat Status not found,Satisfactory/Unsatisfactory,Lecture
GRMN,1001,Elementary German I,,Prerequisites not found,3,Repeat Status not found,"Normal, Audit","Lecture, Asynchronous Instruction"
GRMN,1002,Elementary German II,,GRMN1001 >= C,3,Repeat Status not found,"Normal, Audit","Lecture, Asynchronous Instruction"
GRMN,2001,Intermediate German I,,GRMN1002 >= C,3,Repeat Status not found,"Normal, Audit","Lecture, Asynchronous Instruction"
GRMN,2002,Intermediate German II,,(GRMN2001 >= C or GER201 >= C),3,Repeat Status not found,"Normal, Audit","Lecture, Lecture/Supervised Lab/Clinic, Asynchronous Instruction"
GRMN,3100,Oral Communication in German,,(GRMN2002 >= C or GER202 >= C),3,Repeat Status not found,"Normal, Audit","Lecture, Lecture/Supervised Lab/Clinic"
GRMN,3220,German Society and Culture,,(GRMN2002 >= C or GER202 >= C),3,Repeat Status not found,"Normal, Audit","Lecture, Lecture/Supervised Lab/Clinic"
GRMN,3300,German Grammar and Written Communication,,Prerequisites not found,3,Repeat Status not found,"Normal, Audit","Lecture, Lecture/Supervised Lab/Clinic"
GRMN,3510,Introduction to German Literature,,(GRMN2002 >= C or GER202 >= C),3,Repeat Status not found,"Normal, Audit","Lecture, Lecture/Supervised Lab/Clinic"
GRMN,3520,Studies in German Literature,,(GRMN2002 >= C or GER202 >= C),3,Repeat Status not found,"Normal, Audit","Lecture, Lecture/Supervised Lab/Clinic"
GRMN,4950,Selected Topics,,(GRMN2002 >= C or GER202 >= C),3,Repeat Status not found,"Normal, Audit","Lecture, Seminar - Small Group, Independent Study, Asynchronous Instruction"
HEHP,7500,Health Innovation and Entrepreneurship,,Prerequisites not found,3,Repeat Status not found,"Normal, Audit",Seminar - Small Group
HINF,3000,Legal Aspects and Ethics,,Prerequisites not found,3,Repeat Status not found,"Normal, Audit","Lecture, Asynchronous Instruction"
HINF,3001,Quality in Healthcare,,HINF3206,3,Repeat Status not found,"Normal, Audit","Lecture, Asynchronous Instruction"
HINF,3003,Introduction to Health Information Systems,,Prerequisites not found,3,Repeat Status not found,"Normal, Audit",Asynchronous Instruction
HINF,3004,Systems Analysis and Design,,(HINF3003 >= C) and (HINF3002 >= C),3,Repeat Status not found,"Normal, Audit",Asynchronous Instruction
HINF,3101,Principles of Healthcare Management,,Prerequisites not found,3,Repeat Status not found,"Normal, Audit","Lecture, Asynchronous Instruction"
HINF,3102,Human Resource Management for Healthcare,,Prerequisites not found,3,Repeat Status not found,"Normal, Audit","Lecture/Supervised Lab/Clinic, Asynchronous Instruction"
HINF,3107,Principles of Healthcare Management for Health Services,,Prerequisites not found,3,Repeat Status not found,"Normal, Audit","Lecture, Asynchronous Instruction"
HINF,3108,Human Resources in Healthcare for Health Services,,Prerequisites not found,3,Repeat Status not found,"Normal, Audit","Lecture, Asynchronous Instruction"
HINF,3209,Principles of Health Informatics and Information Management,,Prerequisites not found,4,Repeat Status not found,"Normal, Audit","Lecture, Asynchronous Instruction"
HINF,3210,Principles of Health Informatics and Information Management for Health Services,,Prerequisites not found,4,Repeat Status not found,"Normal, Audit","Lecture, Asynchronous Instruction"
HINF,3213,Healthcare Data Management and Analytics,,HINF3209 >= C,4,Repeat Status not found,"Normal, Audit","Lecture, Asynchronous Instruction"
HINF,3312,Medical Terminology,,Prerequisites not found,2,Repeat Status not found,"Normal, Audit",Asynchronous Instruction
HINF,3315,Clinical Foundations in Health Informatics and Information Management,,BIOL2111 >= C and BIOL2112 >= C,5,Repeat Status not found,"Normal, Audit","Lecture, Asynchronous Instruction"
HINF,3316,Medical Terminology for Health Informatics and Information Management,,Prerequisites not found,3,Repeat Status not found,"Normal, Audit","Lecture, Asynchronous Instruction"
HINF,3516,Computer Fundamentals in Healthcare,,Prerequisites not found,3,Repeat Status not found,"Normal, Audit","Lecture/Supervised Lab/Clinic, Asynchronous Instruction"
HINF,4106,Health Informatics and Information Management Leadership Capstone,,HINF3101 >= C and HINF3102 >= C and HINF3209 >= C and HINF3214 >= C and HINF3213 >= C and HINF4104 >= C and HINF4209 >= C and HINF4417 >= C and HINF4520 >= C and MINF3650 >= C,4,Repeat Status not found,"Normal, Audit","Lecture, Asynchronous Instruction"
HINF,4107,Healthcare Finance and Revenue Cycle Management,,ACCT2101 and HINF3315 and HINF3316,4,Repeat Status not found,"Normal, Audit","Lecture, Asynchronous Instruction"
HINF,4209,Health Law and Ethics,,Prerequisites not found,3,Repeat Status not found,"Normal, Audit","Lecture, Asynchronous Instruction"
HINF,4416,Principles of Healthcare Compliance,,(HINF3312 >= C) and (HINF3314 >= C) and (HINF3415 >= C),2,Repeat Status not found,"Normal, Audit","Lecture/Supervised Lab/Clinic, Asynchronous Instruction"
HINF,4418,Coding Classifications and Compliance,,HINF3315 and HINF3316,4,Repeat Status not found,"Normal, Audit","Lecture, Asynchronous Instruction"
HINF,4520,Electronic Health Information Systems,,MINF2650 >= C and MINF3650 >= C,4,Repeat Status not found,"Normal, Audit","Lecture, Asynchronous Instruction"
HINF,4521,Advanced Health Information Systems,Description not found,Prerequisites not found,Lecture Hours not found,Repeat Status not found,Grade Mode not found,Schedule Type not found
HINF,4723,Project Management in Healthcare,,HINF3101 >= C and HINF3102 >= C and HINF3209 >= C and HINF3212 >= C and HINF3214 >= C and HINF4104 >= C and HINF4209 >= C and HINF4417 >= C and HINF4520 >= C and MINF4520 >= C,Lecture Hours not found,Repeat Status not found,"Normal, Audit","Lecture, Asynchronous Instruction"
HINF,4725,Cyber Security in Health Care Settings,,Prerequisites not found,3,Repeat Status not found,"Normal, Audit","Lecture, Asynchronous Instruction"
HINF,6312,Medical Terminology,,Prerequisites not found,2,Repeat Status not found,"Normal, Audit",Asynchronous Instruction
HINF,6725,Cyber Security in Health Care Settings,,Prerequisites not found,3,Repeat Status not found,"Normal, Audit","Lecture, Asynchronous Instruction"
MPHI,8000,Computerized Health Information Systems,,Prerequisites not found,3,Repeat Status not found,"Normal, Audit",Asynchronous Instruction
MPHI,8001,Public Health Informatics,,Prerequisites not found,3,Repeat Status not found,"Normal, Audit",Asynchronous Instruction
MPHI,8100,"Health Care Content, Standards, and Structure",,Prerequisites not found,3,Repeat Status not found,"Normal, Audit","Independent Study, Asynchronous Instruction"
MPHI,8400,Health Data Management and Knowledge Discovery,,Prerequisites not found,3,Repeat Status not found,"Normal, Audit",Asynchronous Instruction
MPHI,8500,Health Information Systems Analysis and Project Management,,Prerequisites not found,3,Repeat Status not found,"Normal, Audit",Asynchronous Instruction
MPHI,8800,Health Decision Support Systems,,Prerequisites not found,3,Repeat Status not found,"Normal, Audit",Lecture
MPHM,7102,Human Resource Management,,Prerequisites not found,3,Repeat Status not found,"Normal, Audit",Asynchronous Instruction
MPHM,7104,Healthcare Financial Management,,Prerequisites not found,3,Repeat Status not found,"Normal, Audit",Asynchronous Instruction
MPHM,7112,Health Policy and Politics,,Prerequisites not found,3,Repeat Status not found,"Normal, Audit",Asynchronous Instruction
MPHM,7210,Health Care Performance Improvement,,Prerequisites not found,3,Repeat Status not found,"Normal, Audit",Asynchronous Instruction
MPHM,7220,Current Topics in Public Health,,Prerequisites not found,3,Repeat Status not found,"Normal, Audit",Asynchronous Instruction
MPHM,8000,Independent Study (1 to 3 Credit Hours),,Prerequisites not found,1 to 3,Repeat Status not found,"Satisfactory/Unsatisfactory, Audit",Independent Study
MPHM,8110,Leadership and Decision Making,,Prerequisites not found,3,Repeat Status not found,"Normal, Audit",Asynchronous Instruction
MPHM,8220,Strategic Management of Healthcare Organizations,,Prerequisites not found,3,Repeat Status not found,"Normal, Audit",Asynchronous Instruction
MPHM,8280,Research Methods in Public Health,,Prerequisites not found,3,Repeat Status not found,"Normal, Audit","Lecture, Asynchronous Instruction"
MPHM,8998,Extended Capstone,,Prerequisites not found,1,Repeat Status not found,"Normal, Audit",Asynchronous Instruction
HPEC,7001,Introduction to Health Professions Education,,Prerequisites not found,1,Repeat Status not found,"Satisfactory/Unsatisfactory, Audit",Lecture
HPEC,7002,Learning Theories in Health Professions Education,,Prerequisites not found,2,Repeat Status not found,"Satisfactory/Unsatisfactory, Audit",Lecture
HPEC,7003,Contextual Factors in Health Professions Education,,Prerequisites not found,1,Repeat Status not found,"Satisfactory/Unsatisfactory, Audit",Lecture
HPEC,7004,Designing Research in Health Professions Education,,Prerequisites not found,1,Repeat Status not found,"Satisfactory/Unsatisfactory, Audit",Lecture
HPEC,7005,Determining Learning Objectives and Competencies,,Prerequisites not found,1,Repeat Status not found,"Satisfactory/Unsatisfactory, Audit",Lecture
HPEC,7006,Best Practices in Assessment Module,,Prerequisites not found,1,Repeat Status not found,"Satisfactory/Unsatisfactory, Audit",Lecture
HPEC,7007,Assessment Methods Module,,Prerequisites not found,1,Repeat Status not found,"Satisfactory/Unsatisfactory, Audit","Lecture, Asynchronous Instruction"
HPEC,7008,Online Teaching,,Prerequisites not found,1,Repeat Status not found,"Satisfactory/Unsatisfactory, Audit",Lecture
HPEC,7009,Clinical Teaching,,Prerequisites not found,1,Repeat Status not found,"Satisfactory/Unsatisfactory, Audit",Lecture
HPEC,7010,Classroom Teaching,,Prerequisites not found,1,Repeat Status not found,"Satisfactory/Unsatisfactory, Audit",Lecture
HPEC,7011,Data Analysis for Health Profession Education,,HPEC7001 and HPEC7004,1,Repeat Status not found,"Satisfactory/Unsatisfactory, Audit",Lecture
